refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Data Domain,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,refArea District,refArea Governorate,Town,dataset
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqarsouna,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/MiniyehÃ¢Â€Â“Danniyeh_District,https://dbpedia.org/page/North_Governorate,Bqarsouna,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqerqacha,https://impact.cib.gov.lb/home#open_data_section,5.5e+01,Impact Open Data,1e+01,5e+00,2.5e+01,2e+00,1e+00,http://dbpedia.org/resource/Bsharri_District,https://dbpedia.org/page/North_Governorate,Bqerqacha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqerzla,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1.5e+01,1.5e+01,1.5e+01,2.5e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Bqerzla,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqosta,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2.1e+01,2.2e+01,1e+01,2.2e+01,5e+00,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Bqosta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Braiqeaa,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,2e+01,2e+01,1e+01,1e+01,http://dbpedia.org/resource/Nabatieh_District,https://dbpedia.org/page/Nabatieh_Governorate,Braiqeaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bramiyeh,https://impact.cib.gov.lb/home#open_data_section,6e+01,Impact Open Data,2e+01,0e+00,1e+01,0e+00,1e+01,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Bramiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Breissat,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,3e+01,5e+00,2e+01,5e+00,http://dbpedia.org/resource/Bsharri_District,https://dbpedia.org/page/North_Governorate,Breissat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Brih,https://impact.cib.gov.lb/home#open_data_section,1.8e+01,Impact Open Data,3e+01,3e+01,5e+00,1e+01,5e+00,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Brih,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Brital,https://impact.cib.gov.lb/home#open_data_section,6e+00,Impact Open Data,9e+00,1.5e+01,4e+00,5.3e+01,3e+00,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Brital,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Broummana+El-Matn,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Broummana El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsaba+Baabda,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2.1e+01,2e+01,5e+00,2e+01,1e+00,http://dbpedia.org/resource/Baabda_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Bsaba Baabda,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsaba+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.5e+01,2.5e+01,0e+00,2e+01,1e+01,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Bsaba Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsalim,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,1e+01,1e+01,1e+01,1e+01,1e+01,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Bsalim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsalya,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,2.5e+01,1e+01,1.5e+01,5e+00,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Bsalya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsarma,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,3e+01,5e+00,1.7e+01,1e+01,http://dbpedia.org/resource/Koura_District,https://dbpedia.org/page/North_Governorate,Bsarma,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsous,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Bsous,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btaaboura,https://impact.cib.gov.lb/home#open_data_section,6e+01,Impact Open Data,2e+01,4e+00,5e+00,2e+00,9e+00,http://dbpedia.org/resource/Koura_District,https://dbpedia.org/page/North_Governorate,Btaaboura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,6e+01,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btalloun,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,5e+00,1e+01,5e+00,1e+01,2e+00,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Btalloun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btater,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Btater,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,1.5e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btedaai,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,5e+00,0e+00,1.5e+01,4.5e+01,5e+00,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Btedaai,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btedine+El-Leqch,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Btedine El-Leqch,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bteghrine,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,3e+01,1e+01,5e+00,1e+01,9e+00,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Bteghrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btekhnay,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,1.5e+01,9e+00,1.5e+01,1.5e+01,http://dbpedia.org/resource/Baabda_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Btekhnay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1.4e+01,1.3e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btermaz,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.8e+01,2e+01,1.5e+01,2.3e+01,0e+00,http://dbpedia.org/resource/MiniyehÃ¢Â€Â“Danniyeh_District,https://dbpedia.org/page/North_Governorate,Btermaz,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bterram,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,5e+00,1e+01,4e+00,3.5e+01,http://dbpedia.org/resource/Koura_District,https://dbpedia.org/page/North_Governorate,Bterram,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btouratij,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,3.5e+01,5e+00,1e+01,1e+01,http://dbpedia.org/resource/Koura_District,https://dbpedia.org/page/North_Governorate,Btouratij,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,9e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Byaqout,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,2e+01,1.5e+01,1e+01,1e+01,1e+00,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Byaqout,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,3e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bzal,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,8e+00,3e+01,1.7e+01,3.2e+01,1e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Bzal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bziza,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,2e+01,5e+00,1e+01,5e+00,http://dbpedia.org/resource/Koura_District,https://dbpedia.org/page/North_Governorate,Bziza,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bzoummar,https://impact.cib.gov.lb/home#open_data_section,5e+01,Impact Open Data,3e+01,1e+01,3e+00,3e+00,3e+00,http://dbpedia.org/resource/Keserwan_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Bzoummar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaaitiyeh-Malkiyah,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1e+01,2.5e+01,5e+00,3e+01,5e+00,http://dbpedia.org/resource/Tyre_District,https://dbpedia.org/page/South_Governorate,Chaaitiyeh-Malkiyah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaat,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Chaat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,3e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chadra,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,7e+00,1.5e+01,1.3e+01,1e+01,1.5e+01,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Chadra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chahtoul,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Keserwan_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Chahtoul,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chamaa,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Tyre_District,https://dbpedia.org/page/South_Governorate,Chamaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chamate,https://impact.cib.gov.lb/home#open_data_section,2.7e+01,Impact Open Data,1e+01,3e+01,1e+01,2e+01,2e+00,http://dbpedia.org/resource/Byblos_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Chamate,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chanay,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,3e+01,2e+01,8e+00,1e+01,5e+00,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Chanay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chane,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1e+01,1e+01,5e+00,5e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Chane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaouiyeh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Chaouiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaqdouf,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,5e+00,1e+01,5e+00,1e+01,5e+01,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Chaqdouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charbila,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,4e+01,3e+01,0e+00,5e+00,5e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Charbila,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,3e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charbine+El-Hermel,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,2e+01,2.4e+01,2e+01,1e+00,http://dbpedia.org/resource/Hermel_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Charbine El-Hermel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charoun,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1.5e+01,2.5e+01,1.5e+01,2e+01,5e+00,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Charoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,7e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charqiyeh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,2e+01,2e+01,2e+01,5e+00,http://dbpedia.org/resource/Nabatieh_District,https://dbpedia.org/page/Nabatieh_Governorate,Charqiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chartoun,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2.5e+01,5e+00,2.5e+01,5e+00,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Chartoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,7e+01,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chebaa,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,5e+00,5e+00,5e+00,5e+00,5e+00,http://dbpedia.org/resource/Hasbaya_District,https://dbpedia.org/page/Nabatieh_Governorate,Chebaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chehabiyeh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,2.5e+01,5e+00,4e+01,3e+00,http://dbpedia.org/resource/Tyre_District,https://dbpedia.org/page/South_Governorate,Chehabiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+01,5e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chehabiyeh+Faour,https://impact.cib.gov.lb/home#open_data_section,2e+00,Impact Open Data,4e+00,1e+01,3e+00,3e+01,1e+00,http://dbpedia.org/resource/ZahlÃƒÂ©_District,https://dbpedia.org/page/Beqaa_Governorate,Chehabiyeh Faour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chehour,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Tyre_District,https://dbpedia.org/page/South_Governorate,Chehour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Ayash,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,3.5e+01,3e+01,5e+00,1e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Cheikh Ayash,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Mohammad,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2.5e+01,1.5e+01,1e+01,1.2e+01,6e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Cheikh Mohammad,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e-01,3e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Taba,https://impact.cib.gov.lb/home#open_data_section,3.2e+01,Impact Open Data,2.78e+01,1.8e+01,6e+00,1.2e+01,4e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Cheikh Taba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Zennad,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,2e+01,3.5e+01,1e+01,2e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Cheikh Zennad,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikhlar,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.2e+01,3e+01,5e+00,2e+01,3e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Cheikhlar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chhim,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,1.7e+01,2e+01,1.8e+01,5e+00,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Chhim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chibtine,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,3e+01,2e+01,1e+01,1e+01,1e+01,http://dbpedia.org/resource/Batroun_District,https://dbpedia.org/page/North_Governorate,Chibtine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
